      Mpl (Mjup) =           0.074
       Rpl (Rjup)=           0.365
          T0 (K) =        1000.000
      rho0 (g/cc)=   4.0000000E-13
        P0 (nbar)=   3.2994619E+01
       a_pl (au) =           0.029
    R_roche (Rp) =           6.178
      Lxuv (Lsun)=   2.1709539E-07
Fxuv_pl (erg/cm2/s)  3.5481481E+02
         epsilon =           0.320
     h nu_0 (eV) =          20.000
    Mstar (Msun) =           0.452
       u0 (cm/s) =         158.834
    vesc0 (km/s) =          26.706
      Mdot (g/s) =   5.4766825E+09
        x (Rpl)       u (km/s)     rho (g/cc)    P (dyn/cm2)          T (K)   Q (erg/cc/s) Prad(erg/cc/s)            tau     Mdot (g/s)      n_H0(/cc)      n_e (/cc)f_ion (n_e/n_H)             mu
     1.03800000     0.00971674 6.0685901E-014 3.2748224E-003         654.21 2.5086833E-007 5.7970983E-079 3.4309345E+000 5.4766825E+009 3.6195290E+010 7.8409767E+007 2.1616148E-003     0.99784305
     1.03900000     0.01091262 5.3931560E-014 3.0869211E-003         693.90 2.6653478E-007 1.6923729E-074 3.2519619E+000 5.4766825E+009 3.2153872E+010 8.2564470E+007 2.5612158E-003     0.99744533
     1.04000000     0.01222345 4.8055447E-014 2.9201291E-003         736.68 2.7830924E-007 3.1430376E-070 3.0929333E+000 5.4766825E+009 2.8637941E+010 8.6174614E+007 3.0000789E-003     0.99700889
     1.04100000     0.01364012 4.2981691E-014 2.7715998E-003         781.74 2.8667441E-007 3.0639816E-066 2.9512612E+000 5.4766825E+009 2.5602104E+010 8.9282726E+007 3.4752007E-003     0.99653683
     1.04200000     0.01515320 3.8615648E-014 2.6387874E-003         828.43 2.9218979E-007 1.4384213E-062 2.8245781E+000 5.4766825E+009 2.2989738E+010 9.1939878E+007 3.9832406E-003     0.99603256
     1.04300000     0.01675358 3.4859955E-014 2.5194783E-003         876.19 2.9539843E-007 3.2035499E-059 2.7107980E+000 5.4766825E+009 2.0742594E+010 9.4198819E+007 4.5207926E-003     0.99549955
     1.04400000     0.01843281 3.1623542E-014 2.4117802E-003         924.58 2.9678183E-007 3.4798149E-056 2.6081223E+000 5.4766825E+009 1.8806186E+010 9.6109862E+007 5.0845602E-003     0.99494116
     1.04500000     0.02018324 2.8825677E-014 2.3140921E-003         973.24 2.9674579E-007 1.9386767E-053 2.5150184E+000 5.4766825E+009 1.7132213E+010 9.7718884E+007 5.6714607E-003     0.99436052
     1.04600000     0.02199807 2.6397030E-014 2.2250660E-003        1021.89 2.9562009E-007 5.8815410E-051 2.4301932E+000 5.4766825E+009 1.5679194E+010 9.9066550E+007 6.2786738E-003     0.99376050
     1.04700000     0.02387129 2.4279170E-014 2.1435686E-003        1070.34 2.9366820E-007 1.0335084E-048 2.3525559E+000 5.4766825E+009 1.4412167E+010 1.0018830E+008 6.9036555E-003     0.99314368
     1.04800000     0.02579762 2.2423374E-014 2.0686462E-003        1118.41 2.9109731E-007 1.1160905E-046 2.2811888E+000 5.4766825E+009 1.3301977E+010 1.0111471E+008 7.5441328E-003     0.99251235
     1.04900000     0.02777242 2.0789227E-014 1.9994941E-003        1166.00 2.8806903E-007 7.8230320E-045 2.2153182E+000 5.4766825E+009 1.2324444E+010 1.0187199E+008 8.1980846E-003     0.99186858
     1.05000000     0.02979165 1.9343273E-014 1.9354309E-003        1213.01 2.8470924E-007 3.7386428E-043 2.1542883E+000 5.4766825E+009 1.1459545E+010 1.0248258E+008 8.8637207E-003     0.99121415
     1.05100000     0.03185173 1.8057794E-014 1.8758774E-003        1259.38 2.8111519E-007 1.2725980E-041 2.0975429E+000 5.4766825E+009 1.0690695E+010 1.0296567E+008 9.5394578E-003     0.99055068
     1.05200000     0.03394951 1.6909786E-014 1.8203389E-003        1305.06 2.7736227E-007 3.2063194E-040 2.0446068E+000 5.4766825E+009 1.0004125E+010 1.0333765E+008 1.0223896E-002     0.98987957
     1.05300000     0.03608222 1.5880093E-014 1.7683908E-003        1350.03 2.7350852E-007 6.1842238E-039 1.9950730E+000 5.4766825E+009 9.3883737E+009 1.0361262E+008 1.0915799E-002     0.98920207
     1.05400000     0.03824740 1.4952710E-014 1.7196672E-003        1394.25 2.6959859E-007 9.4037393E-038 1.9485916E+000 5.4766825E+009 8.8338598E+009 1.0380265E+008 1.1614071E-002     0.98851927
     1.05500000     0.04044286 1.4114201E-014 1.6738509E-003        1437.73 2.6566693E-007 1.1566500E-036 1.9048591E+000 5.4766825E+009 8.3325437E+009 1.0391816E+008 1.2317742E-002     0.98783214
     1.05600000     0.04266664 1.3353246E-014 1.6306662E-003        1480.45 2.6173979E-007 1.1768560E-035 1.8636124E+000 5.4766825E+009 7.8776490E+009 1.0396815E+008 1.3025951E-002     0.98714154
     1.05700000     0.04491698 1.2660259E-014 1.5898719E-003        1522.43 2.5783727E-007 1.0101198E-034 1.8246213E+000 5.4766825E+009 7.4634385E+009 1.0396042E+008 1.3737933E-002     0.98644824
     1.05800000     0.04719231 1.2027089E-014 1.5512563E-003        1563.65 2.5397455E-007 7.4404694E-034 1.7876843E+000 5.4766825E+009 7.0850336E+009 1.0390174E+008 1.4453008E-002     0.98575291
     1.05900000     0.04949120 1.1446775E-014 1.5146329E-003        1604.14 2.5016291E-007 4.7746514E-033 1.7526241E+000 5.4766825E+009 6.7382669E+009 1.0379802E+008 1.5170569E-002     0.98505614
     1.06000000     0.05181238 1.0913344E-014 1.4798365E-003        1643.89 2.4641080E-007 2.7048601E-032 1.7192838E+000 5.4766825E+009 6.4195635E+009 1.0365443E+008 1.5890076E-002     0.98435847
     1.06100000     0.05415465 1.0421651E-014 1.4467206E-003        1682.93 2.4272421E-007 1.3686019E-031 1.6875243E+000 5.4766825E+009 6.1258436E+009 1.0347549E+008 1.6611044E-002     0.98366037
     1.06200000     0.05651697 9.9672462E-015 1.4151543E-003        1721.26 2.3910742E-007 6.2491024E-031 1.6572217E+000 5.4766825E+009 5.8544431E+009 1.0326519E+008 1.7333039E-002     0.98296228
     1.06300000     0.05889835 9.5462642E-015 1.3850209E-003        1758.89 2.3556322E-007 2.5985769E-030 1.6282652E+000 5.4766825E+009 5.6030483E+009 1.0302704E+008 1.8055675E-002     0.98226455
     1.06400000     0.06129789 9.1553361E-015 1.3562152E-003        1795.85 2.3209328E-007 9.9210505E-030 1.6005557E+000 5.4766825E+009 5.3696422E+009 1.0276415E+008 1.8778603E-002     0.98156753
     1.06500000     0.06371478 8.7915140E-015 1.3286430E-003        1832.15 2.2869843E-007 3.5028827E-029 1.5740038E+000 5.4766825E+009 5.1524603E+009 1.0247925E+008 1.9501510E-002     0.98087152
