61250000.000000000  4651.2040816326535     
68750000.000000000  4782.3565426170471     
76250000.000000000  4913.5090036014408     
83750000.000000000  5044.6614645858344     
91250000.000000000  5819.7998398718973     
98750000.000000000  6248.5428342674140     
106250000.00000000  6677.2858286629307     
113750000.00000000  6497.1000000000004     
121250000.00000000  6593.6999999999998     
128750000.00000000  6690.3000000000002     
136250000.00000000  6681.7340425531911     
143750000.00000000  6708.2234042553191     
151250000.00000000  6734.7127659574462     
158750000.00000000  6724.2234848484850     
166250000.00000000  6723.6553030303030     
173750000.00000000  6723.0871212121210     
181250000.00000000  6722.5189393939390     
188750000.00000000  6722.4004329004329     
196250000.00000000  6722.0757575757571     
203750000.00000000  6721.7510822510822     
211250000.00000000  78822.687732341932     
218750000.00000000  119634.39776951680     
226250000.00000000  160446.10780669143     
233750000.00000000  190900.00000000000     
241250000.00000000  222933.89830508467     
248750000.00000000  254967.79661016946     
256250000.00000003  274643.49442379200     
263750000.00000003  294717.84386617108     
271250000.00000000  314792.19330855028     
278750000.00000000  332086.80851063825     
286250000.00000000  345937.87234042556     
293750000.00000000  359788.93617021275     
301250000.00000000  373639.99999999994     
308750000.00000000  384709.28030303027     
316250000.00000000  396442.23484848486     
323750000.00000000  408175.18939393939     
331250000.00000000  418508.54166666663     
338750000.00000000  428477.29166666663     
346250000.00000000  438446.04166666663     
353750000.00000000  448370.57692307688     
361250000.00000000  458264.80769230769     
368750000.00000000  468159.03846153844     
376250000.00000000  477727.20000000001     
383750000.00000000  485047.20000000001     
391250000.00000000  492367.20000000001     
398750000.00000000  499687.20000000001     
406250000.00000000  506115.21739130438     
413750000.00000000  512310.86956521741     
421250000.00000000  518506.52173913049     
428750000.00000000  525158.43137254904     
436250000.00000000  531981.96078431373     
443750000.00000000  538805.49019607843     
451250000.00000000  545636.55303030298     
458750000.00000006  552483.14393939404     
466250000.00000006  559329.73484848486     
473750000.00000006  566602.38095238106     
481250000.00000006  571245.23809523811     
488750000.00000000  575888.09523809527     
496250000.00000000  580644.40154440154     
503750000.00000000  584872.20077220071     
511250000.00000000  589100.00000000000     
518750000.00000000  593327.79922779929     
526250000.00000000  597882.30769230775     
533750000.00000000  603305.38461538462     
541250000.00000000  608728.46153846150     
548750000.00000000  614306.80000000005     
556250000.00000000  618926.80000000005     
563750000.00000000  623546.80000000005     
571250000.00000000  627999.58333333326     
578750000.00000000  632937.08333333326     
586250000.00000000  637874.58333333326     
593750000.00000000  642970.07722007716     
601250000.00000000  647690.15444015444     
608750000.00000000  652410.23166023172     
616250000.00000000  657130.30888030888     
623750000.00000000  662002.50000000000     
631250000.00000000  665877.50000000000     
638750000.00000000  669752.50000000000     
646250000.00000000  674153.80000000005     
653750000.00000000  676643.80000000005     
661250000.00000000  679133.80000000005     
668750000.00000000  680660.80000000005     
676250000.00000000  684500.80000000005     
683750000.00000000  688340.80000000005     
691250000.00000000  693552.54901960783     
698750000.00000000  696081.96078431373     
706250000.00000000  698611.37254901952     
713750000.00000000  699161.41732283460     
721250000.00000000  703059.05511811026     
728750000.00000000  706956.69291338581     
736250000.00000000  710854.33070866135     
743750000.00000000  714581.63265306118     
751250000.00000000  718683.67346938769     
758750000.00000000  722785.71428571432     
766250000.00000000  728430.00000000000     
773750000.00000000  731130.00000000000     
781250000.00000000  733830.00000000000     
788750000.00000000  730508.89847067080     
796250000.00000000  737409.66697950510     
803750000.00000012  744310.43548833951
