-350.0	-0.537675391889
-348.831385643	-0.315094237011
-347.662771285	-0.104568901277
-346.494156928	0.0942225291321
-345.325542571	0.281601968033
-344.156928214	0.457891329245
-342.988313856	0.623412526585
-341.819699499	0.778487473871
-340.651085142	0.923438084921
-339.482470785	1.05858627355
-338.313856427	1.18425395359
-337.14524207	1.30076303883
-335.976627713	1.40843544312
-334.808013356	1.50759308026
-333.639398998	1.59855786407
-332.470784641	1.68165170837
-331.302170284	1.75719652697
-330.133555927	1.82551423371
-328.964941569	1.88692674238
-327.796327212	1.94175596682
-326.627712855	1.99032382083
-325.459098497	2.03295221824
-324.29048414	2.06996307287
-323.121869783	2.10167829853
-321.953255426	2.12841980904
-320.784641068	2.15050951821
-319.616026711	2.16826933988
-318.447412354	2.18202118785
-317.278797997	2.19208697594
-316.110183639	2.19878861797
-314.941569282	2.20244802775
-313.772954925	2.20338711912
-312.604340568	2.20192780587
-311.43572621	2.19839200184
-310.267111853	2.19310162084
-309.098497496	2.18637857668
-307.929883139	2.1785447832
-306.761268781	2.16992215419
-305.592654424	2.16083260348
-304.424040067	2.1515980449
-303.25542571	2.14254039225
-302.086811352	2.13398155935
-300.918196995	2.12624346003
-299.749582638	2.1196480081
-298.58096828	2.11451711738
-297.412353923	2.11117270168
-296.243739566	2.10993667483
-295.075125209	2.11113095064
-293.906510851	2.11507744293
-292.737896494	2.12209806552
-291.569282137	2.13251473222
-290.40066778	2.14664935686
-289.232053422	2.16482385325
-288.063439065	2.1872453965
-286.894824708	2.21365996132
-285.726210351	2.24369765819
-284.557595993	2.27698859756
-283.388981636	2.3131628899
-282.220367279	2.35185064569
-281.051752922	2.39268197539
-279.883138564	2.43528698946
-278.714524207	2.47929579838
-277.54590985	2.52433851261
-276.377295492	2.57004524263
-275.208681135	2.61604609888
-274.040066778	2.66197119186
-272.871452421	2.70745063201
-271.702838063	2.75211452981
-270.534223706	2.79559299574
-269.365609349	2.83752804974
-268.196994992	2.87776226993
-267.028380634	2.9163049225
-265.859766277	2.95317033638
-264.69115192	2.98837284051
-263.522537563	3.02192676384
-262.353923205	3.05384643532
-261.185308848	3.08414618387
-260.016694491	3.11284033845
-258.848080134	3.139943228
-257.679465776	3.16546918145
-256.510851419	3.18943252776
-255.342237062	3.21184759585
-254.173622705	3.23272871468
-253.005008347	3.25209021318
-251.83639399	3.2699464203
-250.667779633	3.28631166498
-249.499165275	3.3012096399
-248.330550918	3.3149038621
-247.161936561	3.32791210325
-245.993322204	3.34076438789
-244.824707846	3.35399074058
-243.656093489	3.36812118587
-242.487479132	3.38368574831
-241.318864775	3.40121445246
-240.150250417	3.42123732287
-238.98163606	3.4442843841
-237.813021703	3.47088566069
-236.644407346	3.5015711772
-235.475792988	3.53687095818
-234.307178631	3.57731502819
-233.138564274	3.62343341177
-231.969949917	3.67575613349
-230.801335559	3.73481321788
-229.632721202	3.80112286295
-228.464106845	3.8746981354
-227.295492487	3.95486839157
-226.12687813	4.04091441629
-224.958263773	4.13211699441
-223.789649416	4.22775691075
-222.621035058	4.32711495014
-221.452420701	4.42947189744
-220.283806344	4.53410853745
-219.115191987	4.64030565503
-217.946577629	4.747344035
-216.777963272	4.8545044622
-215.609348915	4.96106772145
-214.440734558	5.06631459761
-213.2721202	5.16952587549
-212.103505843	5.26998233993
-210.934891486	5.36696477577
-209.766277129	5.45976277601
-208.597662771	5.54816050168
-207.429048414	5.63268980058
-206.260434057	5.71394467897
-205.091819699	5.79251914311
-203.923205342	5.86900719926
-202.754590985	5.9440028537
-201.585976628	6.01810011267
-200.41736227	6.09189298245
-199.248747913	6.16597546929
-198.080133556	6.24094157947
-196.911519199	6.31738531924
-195.742904841	6.39590069487
-194.574290484	6.47708171262
-193.405676127	6.56152237875
-192.23706177	6.64981669953
-191.068447412	6.74255868123
-189.899833055	6.8402530993
-188.731218698	6.94298307331
-187.562604341	7.05070729395
-186.393989983	7.16338443383
-185.225375626	7.28097316559
-184.056761269	7.40343216185
-182.888146912	7.53072009525
-181.719532554	7.66279563841
-180.550918197	7.79961746395
-179.38230384	7.94114424452
-178.213689482	8.08733465272
-177.045075125	8.23814736121
-175.876460768	8.39354104259
-174.707846411	8.55347436949
-173.539232053	8.71790601456
-172.370617696	8.88679465041
-171.202003339	9.06009894967
-170.033388982	9.23784249774
-168.864774624	9.42036722543
-167.696160267	9.60811249643
-166.52754591	9.80151769939
-165.358931553	10.0010222229
-164.190317195	10.2070654557
-163.021702838	10.4200867864
-161.853088481	10.6405256035
-160.684474124	10.8688212958
-159.515859766	11.1054132518
-158.347245409	11.3507408602
-157.178631052	11.6052435097
-156.010016694	11.8693605889
-154.841402337	12.1435314863
-153.67278798	12.4281955907
-152.504173623	12.7237922907
-151.335559265	13.0307609749
-150.166944908	13.3495432386
-148.998330551	13.6807046728
-147.829716194	14.0249983801
-146.661101836	14.3831930583
-145.492487479	14.756057405
-144.323873122	15.1443601177
-143.155258765	15.5488698943
-141.986644407	15.9703554323
-140.81803005	16.4095854294
-139.649415693	16.8673285832
-138.480801336	17.3443535914
-137.312186978	17.8414291517
-136.143572621	18.3593239617
-134.974958264	18.8988067191
-133.806343907	19.4606461214
-132.637729549	20.0456108665
-131.469115192	20.6544696518
-130.300500835	21.2880176652
-129.131886477	21.947505867
-127.96327212	22.6345691761
-126.794657763	23.3508545053
-125.626043406	24.098008768
-124.457429048	24.8776788772
-123.288814691	25.691511746
-122.120200334	26.5411542876
-120.951585977	27.4282534152
-119.782971619	28.3544560417
-118.614357262	29.3214090805
-117.445742905	30.3307594445
-116.277128548	31.384154047
-115.10851419	32.4832398011
-113.939899833	33.6296636198
-112.771285476	34.8250724164
-111.602671119	36.0708210636
-110.434056761	37.3655807762
-109.265442404	38.7065784574
-108.096828047	40.0910270766
-106.928213689	41.5161396031
-105.759599332	42.9791290064
-104.590984975	44.4772082557
-103.422370618	46.0075903205
-102.25375626	47.5674881701
-101.085141903	49.154114774
-99.9165275459	50.7646831014
-98.7479131886	52.3964061218
-97.5792988314	54.0464968045
-96.4106844741	55.7121681189
-95.2420701169	57.3906330344
-94.0734557596	59.0791045204
-92.9048414023	60.774440896
-91.7362270451	62.4697403721
-90.5676126878	64.1558370918
-89.3989983306	65.8235341099
-88.2303839733	67.463634481
-87.061769616	69.06694126
